name,Tc,NComp,Comp_L2Norm,Comp_L3Norm,Comp_L5Norm,Comp_L7Norm,Comp_L10Norm,mean_Number,maxdiff_Number,dev_Number
La1Ru2,3.7032,2,0.745355993,0.693361274,0.670782206,0.667408235,0.666731742,48.33333333,13,5.777777778
Y0.7Pr0.2Ca0.1Ba2Cu4O8,73.4,6,0.612970907,0.557357162,0.536727894,0.53393121,0.533385445,22.20666667,51,15.1832
Ba7.61Si46,8.2,2,0.86971144,0.859341926,0.858070136,0.858049287,0.858048873,19.9619474,42,10.23128447
Pd2Y0.9Gd0.1Sn1,0,4,0.603116904,0.533716901,0.504874345,0.500820888,0.500065814,45.875,25,3.09375
Be0.99Re0.01,9.25,2,0.990050504,0.99000034,0.99,0.99,0.99,4.71,71,1.4058
La1Ru3Os1P12,7,4,0.732347035,0.709809268,0.706021301,0.705888513,0.70588242,26.17647059,61,15.77854671
Y1Ba2Cu3H0.21O7,86,5,0.601062187,0.547831655,0.531630652,0.530114221,0.529912858,22.27176382,55,15.80157715
Sr1Fe1.86Co0.14As2,7.2,4,0.582381318,0.497993022,0.446185491,0.428141957,0.416132307,31.228,12,4.1264
Y1Ba2Cu3O6.09,0,4,0.591198842,0.529176273,0.506998463,0.504256805,0.50376519,23.71546733,48,15.83245592
Pb1.14Nb1Se3.14,0,3,0.660417509,0.61017978,0.59583252,0.594795785,0.594699974,45.68939394,48,15.67957989
Sr1.8Ca0.2V1Fe1As1O3,13.7,6,0.488620507,0.41212853,0.381526838,0.376553698,0.375228028,22.3,30,10.84
Hf0.99Ta0.01V2,9.11,3,0.743878724,0.692597736,0.670582845,0.667358013,0.666725522,39.33666667,50,21.78222222
Fe1.02Te0.5S0.5,0,3,0.614420059,0.541841786,0.510542141,0.50592605,0.505031342,29.96039604,36,10.91069503
Ga0.3V2Al20,1.5175,3,0.901434527,0.897160849,0.89686278,0.896860999,0.896860987,14.13901345,18,2.043073458
Au0.95Pd0.5Ga2,1.75,3,0.657945476,0.602529015,0.582598008,0.580165946,0.579744087,46.39130435,48,17.9584121
Dy1Ba2Cu2.8Ni0.2O6.83,63,5,0.601363787,0.549058836,0.533807267,0.532508064,0.532353448,24.89789556,58,17.99105638
Tl1Sr2Ca1Cu2O6.837,31.5,5,0.586811491,0.542418016,0.533070841,0.532629181,0.532601564,22.5672665,73,15.91706279
Y1Ba2Cu2.94Ni0.06O6.56,37.5,5,0.599416021,0.542707187,0.52444759,0.522581894,0.522310428,23.12261147,48,15.79686803
Ca0.3Nd0.7Ba1La1Cu3O7.24,14.3,6,0.604218278,0.560585219,0.548169093,0.546991648,0.546835954,23.10574018,52,16.66122069
La1Rh1Sb1,2.1,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,51,12,4
Y1.8Ti0.2C2.7,10.7,3,0.691734817,0.626439858,0.58885906,0.579154979,0.575456611,19.31914894,33,15.30285197
Mo0.15Nb0.68Pd0.17,1.22,3,0.716798437,0.685922886,0.680203722,0.680008398,0.680000083,42,5,1.36
Ba1Ni2Ge1.8P0.2,0,4,0.575499783,0.491482391,0.440612458,0.423290653,0.41217559,34.52,41,8.592
Nb0.75Al0.16Ge0.09,19.7,3,0.772139884,0.752848428,0.75007,0.750002193,0.750000015,35.71,28,7.935
La1Fe1As0.9Sb0.1F0.2O0.8,28.6,6,0.467707173,0.370312009,0.309721924,0.287930468,0.27350406,31.5,49,14.4
Sr0.5Eu0.4Nb1O3,0,4,0.658459829,0.621103262,0.612768813,0.61228526,0.612245936,22.28571429,55,17.49271137
Nb0.4Ti0.52Hf0.04V0.04,0,4,0.658483105,0.589383633,0.5454043,0.531101745,0.523654233,31.64,50,10.7168
La1.86Sr0.14Cu0.99Ni0.01O4,0,5,0.646172404,0.592676054,0.573996139,0.571816164,0.571455623,24.61857143,49,18.99265306
B2Mo0.84,0,2,0.763816725,0.72120425,0.706056526,0.704457054,0.704237379,15.94366197,37,15.41360841
Lu0.8Dy0.2Ru1B2,5.07,4,0.595818764,0.529849251,0.504082777,0.500672353,0.500054045,31,66,26
La1Fe1As0.9P0.1F0.05O0.95,23.6,6,0.482506477,0.382710736,0.318653335,0.294882915,0.278537801,30.5625,49,14.315625
Yb1Ba2Cu3O6.71,87,4,0.604462184,0.548118576,0.530055998,0.528215509,0.527947902,25.38788356,62,18.35919727
Bi2Sr1.3Ca0.7Cu1O6.15,84,5,0.601649351,0.560544048,0.552031175,0.551601553,0.551570247,27.58744395,75,22.56035714
As0.15In0.15Nb3Sn0.7,17.99,4,0.771969883,0.753224542,0.750103812,0.750004035,0.750000036,42.575,17,3.080625
Ag0.775Sn0.225,0.09,2,0.80700062,0.781270666,0.775319432,0.775019246,0.77500033,47.675,3,1.04625
Y0.85Ca0.15Ba2Cu2.85Ni0.15O6.85,67,6,0.601856354,0.550088602,0.53462344,0.53325191,0.533082455,22.55252918,48,15.57473997
Bi3.99Cu0.01S3O4,3.935,4,0.581535443,0.487831686,0.42670538,0.404736996,0.390347116,37.40545455,75,33.07677025
V75Ge5Sn20,0,3,0.777817459,0.754784231,0.75020236,0.750010274,0.750000136,28.85,27,8.775
V2.739Hf0.261Ga1,6.4,3,0.731874392,0.69587378,0.685637161,0.68483456,0.684752881,28.19725,49,7.117633875
Nb3Al0.9Se0.1,17.6,3,0.783421981,0.756699241,0.750364152,0.75002343,0.750000443,34.525,28,9.7125
Th1Pt2B2C1,6.6,4,0.527046277,0.436790232,0.385263208,0.368439217,0.357292694,43.66666667,85,38.33333333
Y0.55Pr0.45Ba2Cu3O6.5,0,5,0.597354166,0.541363541,0.522442463,0.520350098,0.520023199,23.92,51,16.5568
Ni19.75Zr79Mn1.25,1.92,3,0.814409295,0.79409437,0.790154237,0.790006888,0.790000075,37.4425,15,4.04085
Bi1Na3,0,2,0.790569415,0.759147243,0.75061627,0.750048981,0.75000127,29,72,27
Eu2.17Ce0.5Sr1.33Cu2Fe1O9.43,0,6,0.610625802,0.578857906,0.574081355,0.573954579,0.573950126,22.8660986,55,17.0647973
Nb2S1C0.9,5,3,0.618049784,0.547383196,0.51781981,0.513662449,0.512888015,26.51282051,35,14.85864563
V0.45Cr0.45Al0.1,0,3,0.644204936,0.567999554,0.516942269,0.496841231,0.482298065,22.45,11,1.89
Ca1Se1,0,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,27,14,7
Y0.3Cd0.7Ba2Cu3O7,87,5,0.608519398,0.556368089,0.540213282,0.538677519,0.538472989,23.1,48,16.26153846
La1.8Nd0.2Cu1O4.059,26.7,4,0.645391467,0.593982203,0.577072497,0.575291783,0.575027582,24.94290976,52,19.48470625
Hf1Si2,0,2,0.745355993,0.693361274,0.670782206,0.667408235,0.666731742,33.33333333,58,25.77777778
Bi2Sr2Ca0.9Gd0.1Cu2O8,80,6,0.584313462,0.541785483,0.533647385,0.533347301,0.533333486,25.89333333,75,19.79342222
Nb0.92Sn0.08,5.6,2,0.92347171,0.920201594,0.920000915,0.920000005,0.92,41.72,9,1.3248
Na3.5N0.5C60,14.7,3,0.939126194,0.937562207,0.937500127,0.9375,0.9375,6.28125,5,0.52734375
Ti0.564V0.376Ru0.06,4.72,3,0.680493938,0.615150795,0.578129904,0.568601499,0.564970513,23.696,22,2.43648
Er0.8Tb0.8Ni2B2C1,0,5,0.485794532,0.397258432,0.349872737,0.334836965,0.324799096,27.03030303,63,19.72451791
La1.8Nd0.2Cu0.99Zn0.01O4.0631,4.87,5,0.645226574,0.59410186,0.577304747,0.57553632,0.575274113,24.93449052,52,19.48337938
La1.7Ba0.3Cu0.99Ga0.01O4,0,5,0.638240566,0.588503453,0.573109721,0.571637437,0.571439606,24.96,49,19.38285714
Mo0.18Tc0.82,13.7,2,0.839523674,0.822881002,0.82008357,0.820002877,0.820000021,42.82,1,0.2952
Gd1Ba1Cu1B1O5,0,5,0.598351645,0.561419372,0.555697705,0.555559619,0.555555578,21.55555556,59,18.74074074
Ce1Pt3B1,0,3,0.663324958,0.614463365,0.600984419,0.600078355,0.600002032,59.4,73,22.32
C0.55W0.45,8.1,2,0.71063352,0.636198164,0.585455665,0.567518901,0.556981133,36.6,68,33.66
Ba0.7Na0.3Fe2As2,23.8,4,0.585832741,0.50782361,0.459723898,0.441656153,0.428709976,32.1,45,7.412
Cu0.12Bi2Se3,3.8,3,0.704599149,0.638890653,0.600615569,0.590717968,0.586945762,53.0234375,54,23.41918945
Lu0.85Pr0.15Ba2Cu3O7,89.7,5,0.609321089,0.556489373,0.540215011,0.538677541,0.538472989,24.93846154,63,18.24142012
Y3Dy2Os4Ge10,4.8,4,0.597779826,0.543140636,0.527676108,0.526456271,0.526321624,45.94736842,44,16.87534626
Bi2Sr1.8Pb0.2Cu1O6.129,0,5,0.608398515,0.562310359,0.551382675,0.550769389,0.550724353,29.54730883,75,23.83156881
Fe1Se0.72,8,2,0.716414967,0.646231135,0.602331309,0.589389043,0.583536213,29.34883721,8,3.893996755
Au0.27Tl0.73,2.04,2,0.778331549,0.742109878,0.731007763,0.730098704,0.730003497,80.46,2,0.7884
Ca3Rh4Sn13,7.4775,3,0.696419414,0.658853227,0.650443008,0.650027478,0.650000522,44.5,30,7.35
Ba1Pb0.85Bi0.15O3,8.7,4,0.655591336,0.61174988,0.60071129,0.600051744,0.600001216,32.43,75,29.316
Hf1Rh3,0,2,0.790569415,0.759147243,0.75061627,0.750048981,0.75000127,51.75,27,10.125
Ca0.1La1.25Ba1.65Cu3O6.985,5,5,0.606809227,0.554979691,0.539589243,0.538138899,0.537939897,23.76049288,49,17.01395334
Ir0.92Pt0.08Te2,2.385,3,0.73430239,0.687644108,0.669390504,0.667080958,0.666694942,60.36,26,11.14666667
Ca1Fe0.91Co0.09As1H1,22.7,5,0.489655491,0.388552463,0.323428702,0.299199193,0.282457101,20.0225,32,9.5225
Sb0.011Sn0.989,3.642,2,0.989061171,0.989000454,0.989,0.989,0.989,50.011,1,0.021758
Pt3Y1,0,2,0.790569415,0.759147243,0.75061627,0.750048981,0.75000127,68.25,39,14.625
Al1Sc1Au2,4.4,3,0.612372436,0.538608673,0.506099365,0.501108669,0.500097571,48,66,31
Yb0.5Pr0.5Ba2Cu3O6.67,38.7,5,0.601029544,0.546510872,0.528616074,0.526736342,0.526458553,25.00868193,62,17.90811499
Er1Th3.4Ru0.6B4,7.9,4,0.597525763,0.523388237,0.478383831,0.462458105,0.45250395,46.71111111,85,37.43802469
Ba4Ca4Si46,3.7,3,0.858268906,0.852225093,0.851853546,0.851851861,0.851851852,17.55555556,42,6.057613169
As2Cd1Sn1,2.29,3,0.612372436,0.538608673,0.506099365,0.501108669,0.500097571,41,17,8
Y1Ba2Cu2.9Al0.1O7,75,5,0.607740991,0.555395905,0.539978685,0.538634543,0.538469753,22.49230769,48,15.75313609
Sr1Ga0.6Si1.4,2.98,3,0.607362239,0.527363993,0.484029075,0.472911628,0.468264906,25.4,24,10.64
Li1.3Zr1N1Cl1,11,4,0.503637391,0.402824413,0.340340763,0.319682053,0.308337166,15.79069767,37,11.82260681
Ba0.39K0.61Fe2As2,24.5,4,0.583924653,0.506956628,0.459613492,0.441643888,0.428709536,30.286,37,6.182584
Ce1Pt3Si0.9Ge0.1,0.31,4,0.657875368,0.612550461,0.600783384,0.600057922,0.60000137,61.56,64,19.728
Bi3.975Cu0.025S3O4,2.99,4,0.580689601,0.487079464,0.425996317,0.40403472,0.389648852,37.33181818,75,33.0056405
C1Hf0.5Mo0.5,3.4,3,0.612372436,0.538608673,0.506099365,0.501108669,0.500097571,31.5,66,25.5
Te4Ti5,0,2,0.711458249,0.637643728,0.587957829,0.570872827,0.56125075,35.33333333,30,14.81481481
Ba4Sr2Nb10O30,0.98,4,0.694292149,0.660693377,0.65271545,0.652216576,0.652175018,20.65217391,48,16.50283554
Cr0.39V0.61,0.37,2,0.724016574,0.659083515,0.622509016,0.613735837,0.61069256,23.39,1,0.4758
Cu0.845Sb0.155,0.184,2,0.859098365,0.846734879,0.845035093,0.845000843,0.845000004,32.41,22,5.7629
Lu2Ni3Si5,0,3,0.6164414,0.542883523,0.508505651,0.502090175,0.500306726,29.6,57,16.56
Mo3Os1,11.0225,2,0.790569415,0.759147243,0.75061627,0.750048981,0.75000127,50.5,34,12.75
Cr0.06V0.94,2.93,2,0.941912947,0.940081478,0.940000199,0.940000001,0.94,23.06,1,0.1128
Bi2Sr2.2Ca0.8Cu2O8,89.9,5,0.586818162,0.542601882,0.533709962,0.533351702,0.533333567,25.84,75,19.65226667
Mg0.9Cu0.1B2,38.6,3,0.731816613,0.686357146,0.669109121,0.667021974,0.666689364,7.9,24,3.866666667
Bi1.7Pb0.3Sr2Ca0.7Y0.3Cu2O8.26,73,7,0.585346691,0.548022735,0.541504879,0.541293161,0.541284486,25.65399738,75,19.63038224
Mo0.5Pt0.05Re0.45,5.32,3,0.674536878,0.600231392,0.548626447,0.528715053,0.515182196,58.65,36,16.65
Ag0.667Al0.333,0.126,2,0.745505198,0.693592549,0.671087195,0.667734213,0.667064139,35.678,34,15.103548
Bi1.7Pb0.3Sr1.7La0.3Cu1OY,23,7,0.427617987,0.334868205,0.284638356,0.269515021,0.260480863,46.2,75,21.86857143
Nd0.95Pr0.05Ba2Cu3O6.6,4.1,5,0.601632322,0.544739219,0.52609641,0.524126598,0.523829584,24.74206349,52,17.53930461
Gd1Ba1Sr1Cu3O6.77,4,5,0.595520324,0.546711605,0.531970311,0.530402883,0.530164263,23.42678152,56,16.356979
B2.6Nb1,10.9,2,0.773799349,0.735667494,0.723433871,0.722350611,0.722227338,15,36,14.44444444
Ca10Pt4.2Fe9.8As18,30,4,0.552093521,0.473140828,0.436934431,0.430417897,0.428789059,32.77142857,58,9.241632653
Nb1B0.25O2,0,3,0.692307692,0.640395963,0.619187239,0.616069182,0.615444685,17.92307692,36,14.20118343
Gd0.1Pr0.9Ba2Cu3O7,0,5,0.609685145,0.556544485,0.540215939,0.538677556,0.538472989,24.19230769,56,17.43786982
Hg1Tl1Ba2Ca1Cu2O8,35,6,0.577350269,0.539850591,0.533551254,0.533342742,0.533333435,27.66666667,73,22
Gd1Ba2Cu2Co1O6.76,0,5,0.584881072,0.539876742,0.530275018,0.529810828,0.529781109,24.69278997,56,17.68703138
Ca1Ga1Ge1,0,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,27.66666667,12,5.111111111
Ca0.84Nd0.16Fe1As0.9Sb0.1,43,5,0.532415878,0.441704439,0.383236453,0.361761388,0.347668435,29.06666667,40,7.121777778
Al1C1Ni3,0,3,0.663324958,0.614463365,0.600984419,0.600078355,0.600002032,20.6,22,8.88
Ca0.27Sr0.63Cu1O2,110,4,0.599682142,0.538630681,0.516300769,0.513413401,0.512871064,19.06153846,30,11.34516765
Ti0.415V0.585,7.49,2,0.717251699,0.6476642,0.604654841,0.592278798,0.58686145,22.585,1,0.48555
Pb0.95Tl0.025Bi0.025,7.214,3,0.950657667,0.950011542,0.950000005,0.95,0.95,82,2,0.05
La1.95Na0.05Cu1O4,0,4,0.651607118,0.595449322,0.574650413,0.571966212,0.571471933,24.67142857,49,19.24836735
Y1Ba2Cu4Li0.016O8,77,5,0.613982308,0.556969008,0.536158631,0.533362324,0.532817106,22.04635056,53,15.00739825
Al0.175Nb0.775Zr0.05,10,3,0.796084166,0.778031828,0.775091146,0.775003315,0.775000027,36.05,28,8.0675
La1.35Sm0.45Sr0.2Cu1O4,12,5,0.623764084,0.581831775,0.572041408,0.571474279,0.571429722,24.77857143,54,19.1755102
Ti0.12V0.88,0,2,0.888144132,0.880743174,0.880008298,0.88000011,0.88,22.88,1,0.2112
Be6Ga1,6,2,0.868966076,0.858463572,0.857164902,0.857143295,0.857142859,7.857142857,27,6.612244898
H0.59Nb0.72Pd0.28,3.12,3,0.611358282,0.530631372,0.482846605,0.467468546,0.458665516,27.03773585,45,19.32360271
Y1Ba2Cu2.9Co0.1O6.82,73,5,0.603869103,0.55002762,0.533687359,0.532186354,0.53199181,22.8049922,48,15.75195738
Y1Ba2Cu2.94Fe0.06O7.254,91,5,0.61419183,0.563282763,0.54867648,0.547456343,0.547313157,22.3217142,48,15.67673379
Sn19Er4Rh6,1.32,3,0.700772463,0.663968989,0.655637447,0.655203437,0.655173071,51.44827586,23,4.565992866
H0.28Mo0.15Nb0.68Pd0.17,4.92,4,0.601207281,0.547762165,0.532659447,0.531408734,0.531257508,33.03125,45,14.01367188
Y0.9Ca0.1Ba2Cu3O6.7,73,5,0.603326386,0.547673369,0.529695413,0.527846517,0.527576439,22.81102362,48,15.67164734
Bi2Sr1.8Ca1Y0.2Cu2O8.25,90.4,6,0.58776379,0.548221293,0.54122091,0.540993061,0.540983696,25.32459016,75,19.44294544
Sm1Fe0.94Ni0.06As1F0.12O0.88,18.8,6,0.479322438,0.380079046,0.316685216,0.2932723,0.277281237,32.31,54,15.19
Yb0.2Mo1S2,2.4,3,0.70156076,0.650218738,0.628859537,0.625695229,0.625061008,27.5,54,14.375
Ag1Bi1,1.39,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,65,36,18
Ba0.67Pt3B2,5.6,3,0.646785572,0.578555427,0.542408034,0.533419278,0.530011004,49.65079365,73,31.49967806
N1H3K1Rb2C60,0,5,0.89738612,0.895573518,0.895522452,0.895522388,0.895522388,6.910447761,36,2.159946536
Al0.996Co0.004,0,2,0.996008032,0.996000022,0.996,0.996,0.996,13.056,14,0.111552
Bi0.35Pb0.65,8.7,2,0.738241153,0.682204495,0.655780854,0.651211904,0.650133064,82.35,1,0.455
La1.82Sr0.18Cu0.96Ni0.04O4,0,5,0.643142794,0.591320909,0.573729673,0.571761301,0.571450335,24.50571429,49,18.86367347
Nb3Ga0.95Ge0.05,15.35,3,0.786805249,0.757857213,0.750477036,0.750034207,0.75000076,38.5125,10,3.73125
La1.83Sr0.17Cu0.98Mn0.02O4,18.1,5,0.644261957,0.5917525,0.573800292,0.571774721,0.571451567,24.52714286,49,18.88816327
Y0.6Pr0.4Ba2Cu4O7.95,63,5,0.612040134,0.556138017,0.535263325,0.532395352,0.531827894,22.64882943,51,15.5796915
Bi1Pb1Sr1.5La0.5Cu1O6,16.3,6,0.585640851,0.550871943,0.545603524,0.545460139,0.5454546,29.77272727,75,23.89256198
Y0.5Pr0.5Ba2Cu3O6.85,4,5,0.604917596,0.551889389,0.535004344,0.533322702,0.533088007,23.56420233,51,16.59374101
Te2Ti1,0,2,0.745355993,0.693361274,0.670782206,0.667408235,0.666731742,42,30,13.33333333
La2.3Gd0.6Ca1.2Ba2.9Cu7O16.543,80,6,0.602083037,0.556435087,0.543114891,0.541818037,0.541639801,22.63183053,56,16.05687517
Nb3Rh0.95Pd0.05,2.49,3,0.786805249,0.757857213,0.750477036,0.750034207,0.75000076,42.0125,5,1.51875
La0.84Sn3Tm0.16,3.3,3,0.779871784,0.755485704,0.750258043,0.750014456,0.750000222,52.23,19,3.345
Gd1Ru2,0,2,0.745355993,0.693361274,0.670782206,0.667408235,0.666731742,50.66666667,20,8.888888889
Fe1Se0.246Te0.574,13.7,3,0.64779078,0.584527366,0.556227576,0.551052193,0.54966355,35.28131868,26,10.54562975
Nb0.8Ga0.13Ni0.07,8.1,3,0.81351091,0.801320735,0.800018949,0.800000346,0.800000001,38.79,13,3.536
Re0.64Ta0.36,1.46,2,0.73430239,0.675915539,0.647051042,0.641616765,0.640202669,74.28,2,0.9216
C8K1,0.30475,2,0.895806416,0.889467216,0.888894314,0.888888949,0.888888889,7.444444444,13,2.567901235
La1Fe0.995Zn0.005As1O0.85,14.1,5,0.500466977,0.398053332,0.332137509,0.307858229,0.291301372,31.9012987,49,13.60904031
Ca10Pt3.33Fe9.67As18,0,4,0.560762314,0.483149972,0.447301273,0.440836658,0.439234806,31.83317073,58,8.523827722
Cr1Si2,0,2,0.745355993,0.693361274,0.670782206,0.667408235,0.666731742,17.33333333,10,4.444444444
Nb0.8Ru0.2,4.8,2,0.824621125,0.804145152,0.800156189,0.800006975,0.800000076,41.6,3,0.96
Ta0.03Zr0.97,2.01,2,0.970463807,0.970009565,0.970000005,0.97,0.97,40.99,33,1.9206
Li2Pd3B1,7.497,3,0.623609564,0.550321208,0.512897481,0.504110433,0.500861217,24.83333333,43,21.16666667
C2Ho1,0,2,0.745355993,0.693361274,0.670782206,0.667408235,0.666731742,26.33333333,61,27.11111111
Eu1.7575Gd0.0925Ce0.15Cu1O4,4.7,5,0.640788139,0.589965789,0.573397975,0.571691246,0.571443946,26.62035714,56,21.28040816
La1.55Sr0.45Cu0.7Co0.3O4,0,5,0.62572407,0.583621893,0.572444546,0.571536035,0.571432935,23.69285714,49,17.93469388
La0.85Sr1.15Fe1O4,0,4,0.623436821,0.580610597,0.571813662,0.571448403,0.571428857,21.45,49,15.37142857
B2Nb0.9,3.64,2,0.756265938,0.709997522,0.692181807,0.690022731,0.689678652,16.17241379,36,15.41022592
Li0.17Cs1Ca2Nb3O10,0,5,0.660385376,0.625764015,0.618770187,0.618449649,0.618429561,18.46072975,52,13.26352771
Fe1Te0.65Se0.35,15,3,0.621490145,0.548134173,0.511579245,0.50347428,0.500670456,35.85,26,10.4975
B5Nb1.9Y0.1,9.3,3,0.764252336,0.72712038,0.715414075,0.714402408,0.714290199,15.25714286,36,14.65306122
Ba1.6Sr0.4Yb0.85Ca0.15Cu3O6.83,76,6,0.599263946,0.549486507,0.534152836,0.532588595,0.532360319,24.07950117,62,17.21510805
Ru0.465V0.535,5.8,2,0.708837076,0.633032328,0.579883886,0.559884161,0.546898464,32.765,21,10.44855
Y0.12Er0.88Rh4B4,8.74,4,0.636238949,0.560959415,0.510558912,0.490707325,0.476343767,29.39111111,63,21.68098765
Y1Ba2Cu3H0.2O6.98,94.5,5,0.601073306,0.547658644,0.53134307,0.529807088,0.529601877,22.30955994,55,15.80313207
Sm1.7575Y0.0925Ce0.15Cu1O4,14,5,0.640788139,0.589965789,0.573397975,0.571691246,0.571443946,26.03892857,54,20.61591837
Sr2Ru0.5Rh0.5O4,0,4,0.646813224,0.594996728,0.574962982,0.572064279,0.571484351,21.78571429,37,15.75510204
Ir0.7Os0.3,0.24835,2,0.761577311,0.717905435,0.702012551,0.700265258,0.700014632,76.7,1,0.42
Ni2Mo6S6O2,0,4,0.559016994,0.478232796,0.431115837,0.414060607,0.401915729,26.25,34,12.25
Cu1Se1Te1,1.8,3,0.577350269,0.480749857,0.415243647,0.389976938,0.372041058,38.33333333,23,9.111111111
Nd1.3Ba1.7Cu3O7.14,32,4,0.611483933,0.559848184,0.544898514,0.543562152,0.543388347,24.14916286,52,17.55023179
La1Bi1S1Se1F0.5O0.5,3.78,6,0.424264069,0.32396118,0.264721168,0.243938554,0.229750886,39.7,75,24.24
Ca1Fe0.8Co0.2As1F1,16.5,5,0.479583152,0.380295246,0.317963063,0.295319832,0.280013755,22.05,24,7.55
Ir0.96Rh0.04Te2,0,3,0.739609507,0.69039022,0.670029947,0.667224378,0.666709937,59.90666667,32,10.93973333
Bi1Sr0.9Nd0.1Cu1OY,10.74,6,0.439089968,0.335725021,0.271270142,0.247768518,0.231667827,39.84,75,18.0704
Sc1Co2As2,0,3,0.6,0.514256318,0.460906324,0.441881842,0.428730313,28.2,12,3.84
La1.67Ca0.33Ni1O4,0,4,0.637242145,0.587894202,0.572981836,0.571613868,0.57143782,23.11285714,49,17.56533469
Sr0.3Eu0.6Nb1O3,0,4,0.659723668,0.621499612,0.612788246,0.61228601,0.612245941,23.30612245,55,18.74219075
La1.85Sr0.15Cu0.973Co0.027O4,2.5,5,0.645114418,0.592256023,0.573922572,0.571801481,0.571454198,24.58514286,49,18.95444898
La1Ba1.5Ca0.5Cu3O7.02,0,5,0.603690545,0.555062067,0.540752758,0.53937244,0.539181471,22.59293395,49,15.93530926
Pb2Ru1Sr2Cu2Cl1O8,0,6,0.551985054,0.508324188,0.500298715,0.500013146,0.500000143,26.4375,74,19.6171875
Mg1C0.925Ni3,7.09,3,0.668992396,0.622321722,0.609975597,0.609199881,0.60913856,20.61928934,22,8.991728723
La2Cu0.99Zn0.01O4,0,4,0.654344975,0.596967476,0.575059695,0.572068814,0.5714844,25.00142857,49,19.43020408
Eu1Ba1Cu1B1O5,0,5,0.598351645,0.561419372,0.555697705,0.555559619,0.555555578,21.44444444,58,18.59259259
Ba1Ni2Ge2,0,3,0.6,0.514256318,0.460906324,0.441881842,0.428730313,35.2,28,8.32
La1Fe1As0.6P0.4F0.1O0.9,27,6,0.456891672,0.360962573,0.304451655,0.285092008,0.272355383,29.225,49,15.02
Tl1Sr2Ca0.6Y0.4Cu2O7,68,6,0.588448969,0.547356188,0.538877951,0.538485543,0.538461929,22.96923077,73,16.3947929
Al3Os1,5.9,2,0.790569415,0.759147243,0.75061627,0.750048981,0.75000127,28.75,63,23.625
Ba1Fe1.25Cr0.75As2,0,4,0.533853913,0.449794145,0.410190073,0.402584131,0.400403226,34.5,32,8.6
Ce1Ru0.1Co1.9,0.47,3,0.716472842,0.662754869,0.638368265,0.634340697,0.633436557,37.9,31,13.80666667
La0.7Sr0.3Ti1O3,0,4,0.650538239,0.609981187,0.600576914,0.60004242,0.600001045,19.46,49,13.752
Hg0.0307Pb0.9693,7.134,2,0.969786049,0.969310265,0.969300006,0.9693,0.9693,81.9386,2,0.11903004
Tb1Pd2P2,0,3,0.6,0.514256318,0.460906324,0.441881842,0.428730313,37.4,50,17.92
Bi0.2Pb0.4S0.4Sr2Ca0.7Nd0.3Cu2O6.99,78,8,0.585268491,0.546638979,0.538519589,0.538130377,0.538106631,21.37952271,75,14.87918995
Nb0.21Ti0.61Zr0.18,7.21,3,0.669776082,0.62323148,0.610860452,0.610066895,0.610001732,29.23,19,8.8206
Ru1W1,7.5,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,59,30,15
Y0.7Pr0.3Ba2Cu3O6.965,55,5,0.607774665,0.555342634,0.539007332,0.537438746,0.537227591,23.11762437,51,16.2428467
Pd50.93625Fe0.06375Sb49,1.22,3,0.70678891,0.629795164,0.574413394,0.552312417,0.536444521,48.43725,25,2.511495
Pt1Y1,0,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,58.5,39,19.5
Nb2.55Zr0.45Sn1,17.9,3,0.693947044,0.651187425,0.638699818,0.637630303,0.637505485,43.1375,10,3.43125
B1N1,0,2,0.707106781,0.629960525,0.574349177,0.552044757,0.535886731,6,2,1
La1.77Sr0.23Cu1O4,21.15,4,0.641837286,0.590313637,0.573464603,0.571704334,0.571445071,24.37571429,49,18.71510204
Nb1Sn1V2,5.5,3,0.612372436,0.538608673,0.506099365,0.501108669,0.500097571,34.25,27,11.25
La0.95Pr0.05Pb3,3.3,3,0.786805249,0.757857213,0.750477036,0.750034207,0.75000076,75.775,25,9.3375
Tl1Sr2Ca1Cu2O6.76,21,5,0.584881072,0.539876742,0.530275018,0.529810828,0.529781109,22.65517241,73,15.94422225
Y1Ba2Cu2.97Zn0.03O6.77,67,5,0.60482737,0.549481324,0.532103284,0.530400267,0.530163051,22.88097103,48,15.77825745
La1.85Sr0.15Cu0.996Zn0.004O4,33.825,5,0.645819081,0.592441207,0.573934424,0.571802209,0.571454209,24.59342857,49,18.96391837
La1Mg2,1.05,2,0.745355993,0.693361274,0.670782206,0.667408235,0.666731742,27,45,20
Ir0.14Ru0.86,0.28,2,0.871320836,0.86123493,0.860019663,0.860000372,0.860000001,48.62,33,7.9464
Y0.4Pr0.6Ba2Cu3O6.76,0,5,0.603079723,0.549226105,0.53182939,0.530051746,0.529796532,23.830721,51,16.77361661
Tm1Ru3B2,0,3,0.623609564,0.550321208,0.512897481,0.504110433,0.500861217,35.16666667,64,20.11111111
Nb0.1Zr0.9,7.6,2,0.905538514,0.900411335,0.900003048,0.900000027,0.9,40.1,1,0.18
